midfielder,defender,overall,weak_foot,skill_moves,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle
0,1,60,3,2,24,21,49,45,23,35,21,24,29,53,65,64,44,55,50,40,67,65,73,22,41,59,24,32,31,48,70,58,60
0,0,60,3,2,45,59,57,61,54,59,39,34,55,57,54,59,63,54,56,62,66,47,68,57,55,47,58,50,43,43,44,50,51
1,0,60,2,3,59,57,36,57,46,60,48,39,47,61,74,74,64,46,80,60,49,58,46,44,44,18,52,55,45,41,21,22,20
0,1,60,3,2,29,23,62,52,21,37,29,28,54,48,48,50,48,46,56,35,68,64,73,23,56,59,30,42,29,56,58,58,56
1,0,60,3,2,49,50,48,65,52,62,60,50,61,60,68,65,65,56,69,61,54,65,56,50,32,51,53,58,56,52,55,55,50
1,0,60,3,2,54,30,57,61,31,56,48,36,46,52,62,58,62,45,67,32,78,61,74,36,71,59,42,45,50,43,60,66,62
0,1,60,3,2,28,52,55,59,49,50,39,29,40,53,50,54,61,47,50,51,63,53,64,50,48,50,54,48,53,51,62,70,64
0,0,60,3,3,43,57,57,51,43,56,50,40,43,59,78,75,73,61,87,60,66,73,34,58,31,24,63,51,61,58,14,20,17
0,1,60,3,2,55,24,57,56,24,31,23,28,46,57,60,67,48,57,57,40,59,53,73,17,48,56,21,35,42,53,63,64,60
0,1,60,3,2,38,28,59,54,26,51,37,35,53,52,55,64,48,49,51,40,71,66,72,33,65,55,22,48,35,59,53,60,58
0,1,60,2,2,28,24,58,52,37,36,30,26,56,47,55,60,45,54,52,49,67,61,68,25,64,56,27,22,29,43,61,59,60
0,1,60,3,2,51,34,46,53,35,57,39,41,47,54,73,71,66,53,72,38,55,70,65,37,58,59,45,34,42,46,60,62,60
0,0,60,2,2,34,57,39,61,54,69,40,24,33,62,68,71,56,44,59,64,44,49,67,58,29,15,62,56,38,60,30,17,13
0,1,60,3,2,30,42,60,57,36,32,32,25,54,32,48,59,48,56,52,38,69,64,61,30,57,59,23,27,39,51,57,64,63
0,0,60,3,2,32,62,54,53,45,63,39,35,49,60,75,78,69,58,83,59,69,73,49,55,29,15,56,47,56,48,13,14,10
0,1,60,4,2,33,23,72,41,31,29,31,22,35,41,49,65,42,48,55,45,63,64,82,32,52,53,22,37,34,52,49,65,59
0,1,60,2,2,54,23,45,57,27,52,41,30,50,51,66,63,61,52,75,25,57,65,47,25,51,60,47,42,33,49,56,66,62
0,0,60,3,2,61,65,49,55,51,65,50,44,41,62,69,68,58,43,60,80,47,49,42,49,33,27,57,54,67,55,22,31,34
1,0,60,3,2,58,60,50,65,41,67,56,55,60,52,50,61,43,47,53,57,46,64,65,55,55,48,60,70,49,60,47,50,48
0,1,60,3,2,58,48,40,56,44,59,44,36,49,60,81,82,66,53,77,45,49,58,50,31,46,56,53,50,48,43,54,56,58
0,0,60,3,2,38,61,55,50,55,58,42,33,35,60,77,81,73,51,65,58,57,73,68,51,44,19,57,40,58,52,42,13,17
1,0,60,3,3,61,54,39,63,58,61,68,61,59,62,75,63,72,59,78,54,59,54,59,55,58,47,58,65,56,63,51,49,50
0,0,60,3,2,31,62,58,42,50,59,42,30,35,62,64,74,52,46,76,59,66,64,76,51,60,20,58,51,60,54,19,24,24
0,1,60,2,2,55,28,52,55,33,51,42,34,53,53,79,84,66,54,59,40,66,70,63,29,53,53,43,37,33,55,55,56,54
0,1,60,2,2,30,16,48,40,26,26,21,27,45,29,48,66,35,48,56,32,72,69,79,25,45,60,28,33,35,45,70,62,58
0,1,60,3,2,37,21,60,40,31,31,23,25,45,43,55,64,51,60,39,56,33,59,85,38,62,54,19,41,31,51,55,61,61
0,0,60,4,3,51,62,52,58,56,59,60,54,47,58,75,74,72,53,48,57,54,59,49,61,49,16,59,57,62,57,18,18,19
1,0,60,2,2,41,32,46,65,32,42,38,39,62,42,55,56,69,58,66,59,57,71,65,31,58,62,37,57,38,52,55,54,59
0,0,60,3,2,33,62,59,44,48,55,35,32,32,54,66,65,64,56,49,59,71,59,72,51,45,12,60,49,57,47,17,15,12
1,0,60,3,4,56,50,26,56,41,58,50,52,53,57,72,71,70,57,65,36,51,70,50,53,33,35,51,59,37,49,32,38,33
0,1,60,3,2,54,24,41,58,47,58,58,52,51,60,66,70,70,59,71,62,75,70,66,53,67,56,51,46,51,55,53,61,60
1,0,60,3,2,49,42,60,62,38,59,31,38,55,61,67,64,73,54,72,62,64,91,68,50,50,47,50,61,47,48,55,61,62
1,0,60,3,2,51,53,52,59,53,57,41,39,53,59,67,68,72,58,75,54,60,70,62,52,58,52,56,58,40,49,57,59,56
0,1,60,2,2,47,33,63,62,34,51,39,38,59,59,59,63,82,55,64,47,87,62,71,32,67,58,32,39,43,52,59,60,62
0,1,60,3,2,58,42,52,57,46,57,53,31,47,57,75,74,75,58,72,56,70,65,52,46,55,56,54,53,40,52,56,57,56
0,1,60,3,2,62,28,48,55,26,63,34,28,48,61,78,79,73,52,66,40,72,71,55,26,55,51,38,50,28,53,54,57,55
1,0,60,3,3,58,48,40,62,47,66,52,60,51,67,72,56,69,58,79,51,72,30,46,46,47,28,46,57,44,52,21,28,39
0,1,60,3,2,20,50,63,32,47,45,20,23,23,43,54,61,62,46,52,52,73,55,81,46,66,52,53,28,30,52,60,61,58
0,0,60,3,3,56,58,49,55,50,61,52,44,48,62,76,75,81,54,83,53,60,64,53,51,28,16,56,57,55,51,49,15,16
0,1,60,4,2,51,45,53,62,35,60,41,37,61,62,70,68,62,54,64,45,56,57,63,37,48,55,56,51,54,57,57,63,60
1,0,60,3,2,36,27,52,63,41,55,32,40,58,51,62,68,55,51,53,57,65,65,72,49,71,61,54,48,41,42,55,61,58
0,0,60,3,2,35,58,62,50,47,55,39,30,39,58,69,75,56,53,50,59,59,67,76,52,64,16,59,47,57,54,22,25,24
0,1,60,3,2,56,27,55,52,27,55,33,34,45,57,65,64,70,53,66,36,62,78,67,28,63,55,32,32,37,61,56,60,57
1,0,60,3,3,58,54,55,59,48,57,49,50,53,58,69,73,63,61,67,65,61,75,78,54,81,63,53,53,53,52,64,60,58
0,0,60,3,2,57,59,58,54,43,59,53,51,30,58,73,72,71,57,79,56,71,69,60,52,35,25,59,56,63,53,22,20,16
1,0,60,4,3,56,51,39,59,54,64,56,55,54,62,74,71,85,50,85,54,56,71,30,53,28,44,52,54,55,61,55,37,35
0,1,60,3,2,31,23,60,49,29,26,30,30,41,39,60,58,48,54,52,39,74,66,78,23,44,56,27,35,34,56,60,60,58
0,1,60,3,2,54,23,58,55,28,54,47,20,56,55,74,73,66,54,63,45,72,68,75,36,59,56,52,53,32,55,57,58,56
0,1,60,2,2,61,26,52,58,25,59,57,33,50,60,60,74,82,53,72,25,81,63,57,26,79,51,49,48,35,44,62,59,58
0,0,60,3,2,52,55,42,57,43,60,39,44,49,59,77,78,84,51,85,48,72,59,35,49,50,19,56,54,56,49,28,19,19
0,1,60,3,2,50,27,50,47,24,56,35,28,42,59,77,75,70,59,59,25,71,75,59,28,56,53,58,52,35,53,56,60,57
0,0,60,3,3,56,59,50,57,52,62,64,70,48,62,72,73,77,53,69,64,52,54,56,58,46,24,55,56,62,62,15,24,24
1,0,60,3,3,55,57,39,60,38,63,48,54,57,62,69,69,58,55,76,49,57,53,50,43,46,28,54,58,53,52,30,33,34
0,1,60,3,2,54,25,44,56,30,56,27,32,49,52,68,69,62,59,67,38,64,55,63,29,58,61,49,40,39,47,60,61,62
1,0,60,3,2,58,46,45,58,45,54,46,29,55,59,77,78,63,50,73,53,65,65,51,39,54,46,55,56,39,53,48,54,51
0,0,60,3,2,38,61,59,51,44,53,43,39,39,55,70,71,64,55,67,56,71,70,72,54,45,30,58,53,63,56,28,23,23
0,1,60,3,2,60,25,48,36,28,55,34,31,33,52,80,77,61,49,75,29,60,74,58,24,50,55,46,36,40,58,45,62,63
1,0,60,3,2,57,46,53,64,29,61,51,40,55,65,72,71,73,60,80,55,65,61,57,37,55,57,39,56,42,53,55,63,61
1,0,60,3,2,60,55,52,62,46,58,49,44,60,59,74,67,62,55,72,55,66,58,59,42,59,58,52,63,45,46,59,60,57
0,1,60,2,2,61,24,51,60,31,56,42,53,53,60,63,64,59,54,57,49,68,48,52,49,49,60,48,31,38,42,52,64,62
0,1,60,3,2,60,31,44,61,27,57,32,36,58,61,63,60,63,55,71,36,61,61,56,29,49,57,43,44,38,48,55,61,60
0,1,60,4,2,54,30,39,55,36,56,47,33,42,58,79,74,83,58,84,47,60,72,41,46,55,55,41,39,35,56,51,54,59
0,0,60,2,2,47,61,66,51,50,52,45,29,37,59,57,55,54,56,68,55,80,67,80,51,60,39,59,49,61,60,40,34,31
1,0,60,3,3,59,48,42,54,40,62,52,49,52,57,80,75,80,51,67,47,61,72,58,50,53,54,60,56,40,54,55,56,55
0,1,60,4,2,47,28,55,54,16,45,34,37,50,55,50,58,47,55,44,30,66,57,81,20,72,52,51,49,43,62,56,57,52
1,0,60,3,3,49,47,47,56,58,69,50,42,53,61,80,80,80,55,89,55,58,58,31,44,55,24,54,57,48,47,40,39,32
0,0,60,4,2,32,63,62,53,54,45,43,39,39,54,58,61,55,51,46,65,51,59,81,51,50,19,57,46,63,49,15,16,16
0,1,60,2,2,56,27,42,58,39,48,46,33,45,44,80,75,67,58,70,38,52,72,61,26,56,55,41,40,35,42,53,58,56
1,0,60,3,2,47,46,49,60,36,59,33,37,54,62,61,64,57,58,76,47,60,66,61,49,62,58,51,55,39,53,56,59,56
0,1,60,4,2,43,30,58,58,30,44,33,29,52,52,38,49,56,57,56,48,59,66,68,38,72,54,40,45,38,58,56,59,58
0,1,60,2,2,60,46,52,58,34,56,52,39,56,57,73,72,69,57,75,39,75,65,63,42,47,57,54,50,49,47,49,56,59
0,1,60,3,2,51,26,53,51,22,42,34,56,51,47,72,72,61,61,63,52,60,61,70,49,65,53,56,60,34,53,58,62,60
1,0,60,3,2,47,27,51,56,26,58,32,32,52,59,69,71,65,61,64,66,70,73,64,53,60,57,39,57,41,56,58,62,59
1,0,60,3,2,56,56,53,67,46,56,55,58,62,58,68,59,66,52,60,67,54,64,58,65,68,53,50,59,57,62,51,53,53
1,0,60,3,2,52,53,54,59,38,58,51,59,60,57,57,58,70,54,72,59,74,76,61,59,58,55,53,58,53,59,56,59,53
0,1,60,3,2,52,33,50,51,37,51,35,39,47,53,68,70,75,60,62,39,84,75,57,36,63,60,53,53,43,52,59,59,56
0,1,60,3,2,39,52,57,51,36,44,46,38,56,50,63,37,66,57,62,50,78,80,74,33,62,60,46,52,40,56,52,62,58
1,0,60,3,2,48,61,53,51,59,65,33,50,39,61,73,71,74,54,73,65,70,78,68,48,48,19,57,46,58,47,24,27,23
0,1,60,2,2,49,35,61,52,31,47,35,37,46,49,60,51,54,55,54,55,71,69,72,37,71,57,51,47,40,52,55,58,57
1,0,60,4,2,55,56,42,60,55,58,56,37,56,61,70,65,66,61,78,56,52,64,54,48,57,25,54,53,53,46,32,22,25
1,0,60,3,2,47,37,54,63,34,49,48,38,54,56,48,51,53,61,47,70,54,55,70,56,64,62,42,56,37,60,60,56,52
1,0,60,3,2,48,36,53,64,45,50,50,42,62,64,63,75,71,63,61,56,76,74,74,51,72,63,49,49,58,58,54,60,55
1,0,60,2,2,45,54,56,60,37,32,52,52,55,59,61,55,62,56,56,61,57,67,63,50,57,60,54,55,30,55,64,58,48
0,1,60,2,2,23,16,64,52,16,36,21,17,59,45,48,50,79,57,60,48,63,74,70,26,69,55,45,45,23,45,58,57,59
0,1,60,2,2,50,15,57,44,23,57,32,32,47,51,80,78,83,53,82,44,70,76,66,25,72,61,34,38,27,57,55,64,61
0,1,60,4,2,55,36,58,56,38,51,44,41,55,49,75,68,74,57,75,53,65,84,74,39,49,58,42,49,39,56,53,64,61
0,1,60,4,2,58,42,57,59,33,49,42,36,56,57,51,50,49,59,56,52,78,65,58,15,56,58,50,51,47,56,58,62,61
0,1,60,3,2,59,38,37,60,45,60,48,42,45,60,71,64,73,55,73,50,58,59,57,34,55,55,45,52,48,53,62,63,60
0,1,60,3,2,22,25,57,49,27,31,21,21,44,36,61,60,34,52,48,38,74,71,83,21,55,59,24,46,28,52,54,60,56
0,1,60,2,2,58,49,47,58,35,57,34,35,59,58,59,58,61,52,57,52,62,59,62,50,68,59,58,53,31,57,55,65,63
1,0,60,4,2,55,58,57,53,64,59,66,65,32,61,77,76,77,56,76,66,70,63,56,64,34,46,56,55,63,46,50,39,43
0,1,60,2,3,55,38,42,55,29,58,31,48,48,53,77,75,66,53,80,41,61,71,64,34,54,55,57,51,37,47,61,58,57
1,0,60,3,2,45,51,70,62,41,54,42,32,59,56,56,57,47,49,53,52,75,68,71,48,49,55,62,55,40,48,51,66,63
0,1,60,3,2,35,29,59,45,35,29,29,25,37,38,43,58,33,55,41,42,68,62,77,33,57,58,27,25,40,45,52,65,63
1,0,60,3,2,38,30,48,64,26,46,32,59,65,48,66,69,49,69,50,61,55,54,54,37,51,60,31,35,59,65,68,60,59
0,1,60,3,2,54,29,43,55,25,56,33,34,49,55,76,75,60,56,82,33,66,66,48,34,52,57,52,45,31,44,56,58,59
1,0,59,3,2,44,52,52,64,42,57,54,44,57,63,69,70,62,52,65,52,62,70,58,57,57,48,49,56,42,54,46,54,56
1,0,59,3,2,46,42,50,62,39,61,51,44,61,61,69,64,68,56,74,47,67,65,59,45,56,54,49,57,49,56,53,55,57
0,1,59,3,3,64,44,37,54,41,62,59,55,52,61,87,90,78,49,75,64,38,60,55,55,55,44,47,52,49,58,50,52,50
0,1,59,3,2,49,37,44,46,29,50,43,34,30,52,77,80,72,58,69,33,62,68,63,35,58,56,49,44,42,51,55,58,58
1,0,59,3,2,39,49,51,62,39,51,44,37,60,62,67,64,60,53,61,63,52,74,56,58,72,48,48,52,47,46,48,58,55
1,0,59,3,3,55,43,38,64,44,64,46,44,54,60,63,58,76,56,80,47,72,62,58,38,41,34,50,57,42,57,40,38,35
0,0,59,3,3,42,58,51,53,43,58,43,35,37,63,74,72,86,60,71,57,62,69,68,63,32,15,54,54,68,50,34,23,14
0,1,59,2,2,20,17,58,38,25,26,28,38,29,33,63,58,42,53,65,62,70,56,73,24,63,53,25,34,31,41,58,60,57
0,1,59,4,2,48,42,54,56,37,49,20,55,52,56,67,66,61,55,65,45,72,68,69,60,60,54,42,53,52,60,55,56,55
0,0,59,3,3,55,55,35,58,42,63,51,32,50,59,73,71,71,52,86,40,33,64,60,43,43,21,52,57,44,55,30,31,28
0,1,59,4,2,54,28,51,55,35,62,43,38,49,50,69,67,55,56,50,60,62,60,72,47,54,51,52,45,47,54,54,64,63
0,0,59,3,2,48,64,45,45,56,63,47,32,39,57,82,87,72,55,68,60,59,65,48,50,33,24,51,52,57,56,19,18,14
0,0,59,3,2,30,58,55,46,52,61,45,32,41,57,76,76,82,57,79,58,61,71,62,45,61,13,56,48,63,46,32,14,15
0,1,59,3,2,46,35,55,55,42,53,46,32,50,50,72,74,70,53,56,46,70,66,73,31,64,55,41,44,33,55,56,56,55
0,0,59,2,2,39,62,61,45,52,55,53,50,42,53,67,74,52,52,53,58,55,65,64,53,42,30,53,50,58,46,21,40,37
0,1,59,2,2,49,29,51,52,24,52,31,28,33,52,75,76,70,57,48,21,69,63,60,26,45,53,45,42,35,39,57,61,58
0,1,59,3,2,34,25,56,43,35,37,33,33,35,36,55,55,41,49,58,48,68,63,56,23,54,58,25,33,41,49,60,67,66
1,0,59,3,2,44,35,49,55,35,55,43,41,61,58,66,63,68,54,66,57,62,77,64,31,56,59,52,53,52,48,56,56,57
0,1,59,3,2,38,28,61,58,26,21,23,23,44,48,53,62,62,61,60,53,67,64,67,34,49,58,31,25,37,44,57,59,55
1,0,59,2,2,51,57,51,57,46,60,39,41,48,59,68,67,66,59,47,53,86,62,58,52,34,36,60,54,45,46,44,24,25
0,1,59,3,2,23,15,56,54,27,44,21,25,23,53,64,64,61,54,65,37,74,59,67,24,54,54,20,31,34,36,58,58,55
0,1,59,2,2,39,24,62,60,30,47,40,29,57,48,53,54,40,51,58,40,59,49,57,23,53,55,18,49,43,61,60,63,59
1,0,59,3,2,48,50,50,62,41,56,42,50,59,58,61,62,79,54,92,54,75,67,58,51,52,58,49,59,52,50,58,54,52
1,0,59,3,2,49,44,54,61,39,56,43,41,56,58,71,70,73,59,75,56,64,72,62,58,77,56,54,59,42,58,57,56,56
0,1,59,3,2,55,23,42,55,19,55,48,25,26,57,76,79,68,49,66,28,55,56,42,21,46,58,32,30,29,40,60,59,55
1,0,59,2,2,54,54,51,62,52,61,51,53,55,61,65,67,61,50,68,55,46,72,62,53,34,52,61,54,51,55,48,52,37
1,0,59,3,3,52,52,48,64,51,63,54,57,64,64,61,64,59,55,79,65,57,43,49,49,45,29,53,61,55,66,43,50,55
1,0,59,3,2,38,44,40,61,25,60,34,35,59,62,47,54,60,59,81,45,72,49,55,53,58,57,48,61,42,44,51,51,46
1,0,59,3,3,55,43,40,58,35,59,53,39,52,58,81,73,79,52,84,48,63,56,48,46,59,35,52,50,43,52,36,44,41
1,0,59,2,2,58,55,52,56,43,62,45,35,51,60,67,73,49,49,47,51,53,55,41,41,45,23,56,52,41,50,31,41,36
1,0,59,4,3,55,53,49,57,47,58,53,53,53,56,82,69,86,46,81,57,58,63,61,53,65,37,54,53,54,52,43,38,33
0,1,59,2,2,58,28,43,50,29,54,24,21,52,44,67,69,44,58,55,37,70,54,71,34,48,52,21,33,34,44,58,65,63
1,0,59,3,3,48,47,41,62,38,60,59,54,58,61,64,62,62,58,68,49,51,56,50,55,53,52,51,60,42,58,36,51,55
0,1,59,2,2,53,21,58,53,25,48,29,31,27,54,69,69,56,54,35,25,62,64,70,25,63,57,44,42,39,37,55,62,56
1,0,59,3,2,54,47,47,59,43,57,56,42,58,60,46,51,60,56,61,62,54,72,61,58,57,54,52,53,43,55,52,56,54
0,0,59,3,2,45,58,52,63,46,64,38,34,52,61,64,68,63,57,50,65,53,75,67,49,56,48,56,52,47,58,45,52,52
0,0,59,2,2,26,59,68,54,42,53,30,25,50,54,54,41,46,59,35,55,34,61,79,48,53,18,60,54,50,53,40,23,23
0,0,59,3,2,30,56,52,52,45,60,48,51,29,61,74,71,66,54,74,59,54,59,56,53,58,19,57,47,53,51,17,27,12
0,1,59,3,2,34,26,57,40,29,30,28,37,37,38,57,52,46,54,49,41,72,64,72,26,47,58,32,35,50,55,58,61,60
1,0,59,3,2,54,52,45,56,40,58,55,38,51,57,72,71,68,50,66,56,55,59,53,50,55,40,58,58,46,55,38,45,44
0,1,59,3,2,29,23,62,54,28,28,26,27,38,42,52,55,37,52,37,38,70,63,77,25,46,49,40,28,39,39,59,60,58
1,0,59,4,2,56,48,35,64,36,63,45,48,59,58,73,72,74,43,74,54,46,42,58,50,54,40,55,54,51,50,28,47,44
1,0,59,3,2,63,55,60,63,53,62,54,36,64,64,70,70,64,48,71,52,64,55,57,53,58,50,43,56,41,44,46,52,53
0,1,59,3,2,55,28,47,49,28,54,26,28,41,49,77,77,59,59,76,27,68,72,74,25,48,55,50,41,33,46,55,56,56
0,1,59,4,2,56,29,48,55,26,58,52,31,55,54,80,71,89,50,91,52,64,64,48,48,50,52,47,46,37,41,54,62,57
0,0,59,3,2,40,58,53,46,52,57,37,33,38,57,72,74,77,54,73,56,67,67,65,54,41,12,57,49,57,52,17,15,12
0,1,59,3,2,53,38,46,62,30,61,35,33,59,63,66,68,68,60,58,49,67,66,63,35,52,58,55,61,42,41,55,60,50
1,0,59,3,2,44,27,52,62,26,50,45,38,55,59,68,65,59,56,54,52,60,66,72,35,64,53,47,53,41,60,50,61,56
1,0,59,3,2,64,57,42,60,52,63,50,48,53,60,63,61,56,52,69,63,49,45,44,44,32,19,51,50,61,50,30,29,30
0,0,59,2,2,32,62,57,47,39,55,42,30,35,57,82,78,64,56,63,55,61,59,60,51,41,11,52,45,64,53,15,18,16
1,0,59,3,2,48,33,45,60,35,51,46,48,53,54,72,74,67,54,77,48,64,70,52,40,65,55,44,50,49,43,57,63,60
1,0,59,3,2,37,63,63,61,44,53,39,33,55,54,64,64,79,61,74,59,77,93,73,49,66,54,63,53,64,55,55,49,52
0,1,59,3,2,59,33,56,50,37,55,50,39,47,52,69,67,61,58,64,61,69,64,70,41,59,57,39,42,46,60,54,59,58
1,0,59,3,2,43,23,56,58,30,51,32,37,54,53,51,55,44,53,51,42,73,68,66,20,60,56,23,38,34,58,57,57,55
0,1,59,4,2,55,50,44,54,54,61,56,52,42,58,69,75,71,59,69,61,56,65,48,45,37,53,53,50,55,47,48,43,39
1,0,59,3,2,55,23,55,46,22,53,29,25,28,52,57,70,70,60,67,35,75,62,63,19,58,57,53,48,39,50,56,61,57
1,0,59,2,3,63,50,40,61,47,64,58,41,55,62,69,66,72,58,73,53,53,61,59,47,38,56,52,53,51,50,51,55,53
1,0,59,2,3,43,58,60,52,43,65,38,31,42,65,60,69,68,48,70,54,72,66,68,52,33,18,57,55,55,53,18,15,12
0,0,59,3,2,47,55,63,46,57,50,55,40,42,51,72,78,64,55,66,61,59,64,76,51,59,17,54,52,59,55,40,30,21
1,0,59,2,2,33,37,60,50,34,42,48,26,46,42,69,63,58,57,66,55,74,63,70,48,62,52,36,40,37,58,49,60,59
1,0,59,3,2,49,41,49,60,39,60,55,37,56,57,84,86,79,51,90,54,60,92,76,44,69,53,53,58,39,57,52,53,44
1,0,59,3,2,62,39,43,62,42,57,65,57,59,55,64,69,63,50,60,59,58,60,56,48,48,40,62,62,40,55,48,40,42
0,1,59,3,2,28,24,60,55,24,40,28,22,52,52,47,51,46,54,56,31,63,52,64,22,58,58,25,27,37,56,59,59,57
1,0,59,2,3,48,46,61,61,43,63,45,48,58,66,58,56,60,57,61,57,65,58,60,49,60,47,55,50,50,52,53,60,61
0,1,59,3,2,39,26,51,64,41,50,33,36,59,51,65,60,71,57,66,56,75,64,62,39,60,55,54,50,58,40,57,59,57
0,0,59,4,3,60,54,64,60,42,58,56,55,56,57,82,74,80,50,66,52,54,53,61,52,22,14,55,49,60,52,24,13,16
1,0,59,3,2,56,25,53,55,29,54,35,31,46,46,73,74,69,56,79,55,80,72,63,25,53,58,42,41,39,46,50,57,55
1,0,59,3,2,54,55,60,60,28,61,32,31,55,59,59,60,61,50,68,68,72,85,75,63,65,43,59,44,44,39,41,43,40
0,1,59,2,2,26,23,63,48,22,28,21,24,45,43,44,55,45,49,37,38,73,60,85,19,54,52,20,32,37,48,53,60,55
0,0,59,3,2,33,58,70,55,54,52,53,37,37,54,53,61,36,47,39,57,64,75,80,52,50,24,58,53,58,58,25,18,17
1,0,59,3,2,55,51,48,54,45,55,53,30,49,54,82,81,79,54,66,51,49,74,62,45,49,23,55,52,56,50,28,32,28
0,0,59,2,3,56,55,19,46,47,63,58,48,39,58,83,79,76,50,76,56,37,73,42,54,45,25,54,51,36,55,40,32,38
1,0,59,2,2,38,36,49,60,32,54,43,57,56,58,71,82,70,53,66,52,69,85,61,44,61,54,43,59,42,49,49,55,54
1,0,59,3,2,56,43,53,54,42,53,39,37,53,54,68,63,58,57,66,43,61,63,63,48,63,62,53,55,32,60,55,57,58
1,0,59,3,2,56,53,55,58,57,55,49,48,57,57,61,82,71,44,82,52,90,66,64,54,57,43,59,60,49,52,45,42,42
0,0,59,2,2,48,54,58,54,52,57,43,27,47,57,59,64,47,59,49,56,65,77,88,50,60,41,58,55,56,57,41,32,31
0,1,59,2,2,34,13,58,49,16,35,16,17,43,45,32,30,31,53,30,50,29,33,79,20,65,58,23,38,36,56,57,60,58
0,1,59,2,2,59,24,49,51,34,47,73,70,41,48,65,64,63,56,57,58,78,76,66,38,60,60,44,44,57,58,54,57,54
1,0,59,2,2,56,49,49,61,49,54,59,63,59,59,54,42,68,52,70,60,74,84,66,61,55,52,48,55,60,62,49,52,51
0,1,59,3,2,52,40,60,58,23,48,22,40,55,54,34,33,33,53,32,57,38,43,77,44,55,53,44,43,33,55,59,59,60
1,0,59,4,3,60,55,49,54,45,61,55,51,50,60,68,67,64,52,52,59,60,64,55,58,35,26,52,55,55,51,29,38,37
0,1,59,2,2,30,25,57,47,25,29,28,26,33,31,53,53,61,55,65,40,78,66,70,18,59,56,28,28,35,44,56,60,58
1,0,59,3,2,45,48,55,59,53,58,49,48,52,58,61,60,71,66,76,52,65,68,62,56,59,60,54,55,44,58,61,66,60
0,1,59,3,2,62,57,49,58,52,59,44,60,54,64,64,66,68,60,56,58,67,62,61,53,70,57,55,58,58,62,55,50,48
0,1,59,2,2,53,26,55,44,25,54,48,40,46,53,76,80,68,51,71,22,86,81,62,22,60,52,52,40,27,45,53,55,52
0,0,59,2,2,53,54,56,53,53,52,50,35,42,53,85,87,61,49,52,58,63,71,70,51,67,16,57,48,56,50,14,10,15
1,0,58,3,2,48,44,49,62,46,61,56,50,58,61,65,62,65,50,68,56,50,55,58,54,55,46,46,60,46,60,52,53,50
0,1,58,3,2,28,23,52,54,22,31,21,24,50,53,41,61,50,50,61,35,72,59,63,22,49,54,23,27,32,51,59,59,56
0,1,58,2,2,50,32,46,46,32,57,46,35,38,59,73,70,74,53,72,30,62,65,53,28,49,54,42,41,34,43,58,59,58
1,0,58,3,2,28,59,66,49,46,52,33,28,46,54,54,55,57,49,56,60,74,65,70,54,55,23,59,49,52,52,20,21,23
1,0,58,3,2,49,50,48,59,43,56,49,43,57,60,73,74,63,52,79,52,55,64,61,51,43,59,55,61,47,51,58,43,45
0,1,58,4,2,29,18,61,42,24,37,22,23,27,43,68,77,64,47,58,38,72,59,76,22,51,49,25,29,28,44,61,55,52
0,1,58,4,2,48,46,54,56,45,64,47,42,50,60,77,75,70,54,63,56,64,64,60,47,44,23,46,54,46,51,32,43,53
0,1,58,3,2,58,22,48,35,30,50,47,54,23,58,73,70,64,54,71,30,59,72,59,23,50,55,43,32,36,38,51,58,58
1,0,58,3,2,45,39,36,64,40,60,46,39,59,64,69,67,67,49,75,44,63,56,46,41,38,49,46,58,40,57,50,49,42
0,1,58,3,2,34,26,55,42,26,35,24,24,36,41,58,56,42,50,51,41,76,60,72,21,55,55,28,35,37,49,57,61,58
1,0,58,3,2,34,58,58,60,37,62,33,25,52,58,78,80,61,45,63,58,56,76,67,56,62,55,60,55,58,58,52,59,52
1,0,58,3,2,37,34,52,66,36,58,36,39,58,61,66,57,53,55,45,54,59,58,55,38,54,53,52,54,40,42,54,56,53
0,1,58,2,2,54,35,48,53,38,53,40,39,51,52,79,74,70,52,63,40,62,66,60,39,54,53,46,49,39,53,53,54,53
1,0,58,3,2,43,48,57,64,44,58,41,46,46,63,67,64,65,57,67,53,58,70,59,52,64,55,45,55,56,62,53,59,54
1,0,58,3,2,48,40,56,64,43,52,39,35,59,60,56,66,63,52,33,57,51,70,73,54,72,54,53,49,44,44,52,57,53
1,0,58,3,2,35,60,53,51,50,63,48,30,47,57,72,74,71,55,71,56,52,58,60,53,28,33,50,46,61,47,26,12,21
1,0,58,3,3,46,52,49,53,46,59,68,65,50,56,71,78,73,65,62,51,60,81,68,52,54,55,58,52,58,50,26,52,53
0,1,58,3,2,30,24,53,35,23,28,23,22,27,36,53,48,48,52,62,36,70,62,60,24,58,58,56,27,33,47,59,62,60
1,0,58,3,3,52,50,44,61,48,62,50,52,54,61,68,64,78,50,75,53,49,67,50,54,39,53,55,56,51,56,44,52,47
1,0,58,3,2,54,51,55,57,43,58,55,54,54,55,64,49,64,57,74,52,63,62,51,46,55,58,55,54,51,52,56,59,55
